RoomPrice($),LocalEvents/Attractions,LengthofStay(nights),RoomAvailability,RoomType,Competitor1_Price,Competitor2_Price,Competitor3_Price,Competitor4_Price,,Booking Time
102,0,1,16,Standard,115,120,110,130,,27-04-2024 11:30
143,Food festival,3,3,Pro,120,125,115,130,,16-04-2024 08:00
87,0,1,11,Standard,110,115,105,120,,20-04-2024 10:00
161,0,2,10,Standard,120,125,115,130,,30-04-2024 12:00
88,0,3,15,Standard,110,115,105,120,,20-04-2024 10:00
130,0,3,15,Standard,110,115,105,120,,12-04-2024 10:00
127,0,3,6,Pro,120,125,115,135,,20-04-2024 08:00
167,Marathon,2,4,Pro,130,135,120,125,,19-04-2024 09:00
112,0,4,13,Standard,115,120,110,130,,01-04-2024 09:00
86,0,4,16,Standard,120,125,115,130,,14-04-2024 08:00
131,Marathon,4,4,Pro,130,135,125,145,,13-04-2024 11:00
140,Marathon,3,7,Pro,125,130,120,140,,22-04-2024 12:00
104,0,3,4,Pro,130,135,125,145,,25-04-2024 11:00
164,0,3,15,Pro,110,115,105,120,,03-04-2024 09:00
120,Marathon,2,2,Pro,125,130,120,140,,05-04-2024 10:00
97,Conference,3,3,Pro,120,125,115,130,,24-04-2024 12:00
147,Concert,2,5,Pro,125,130,120,140,,26-04-2024 12:00
165,Marathon,3,6,Pro,125,130,120,140,,26-04-2024 08:00
141,Marathon,2,8,Standard,120,125,115,130,,05-04-2024 12:00
96,0,2,14,Standard,115,120,110,130,,12-04-2024 08:00
167,0,3,16,Standard,130,135,120,125,,11-04-2024 08:00
80,0,4,17,Standard,120,125,115,135,,22-04-2024 12:00
103,0,2,14,Standard,125,130,120,140,,21-04-2024 09:00
118,0,3,13,Pro,115,120,110,130,,27-04-2024 09:00
112,0,1,14,Standard,120,125,115,130,,10-04-2024 08:00
154,0,3,13,Pro,130,135,125,145,,01-04-2024 12:00
98,0,1,15,Standard,120,125,115,130,,04-04-2024 09:30
97,0,2,12,Standard,115,120,110,130,,11-04-2024 10:00
128,Marathon,3,5,Pro,125,130,120,140,,19-04-2024 09:00
133,Food festival,2,3,Pro,125,130,120,140,,12-04-2024 12:00
91,0,2,15,Standard,110,115,105,120,,28-04-2024 12:00
171,Marathon,3,9,Pro,125,130,120,140,,29-04-2024 12:00
139,0,3,14,Pro,110,115,105,120,,24-04-2024 08:00
163,0,3,18,Standard,110,115,105,120,,27-04-2024 13:00
155,0,2,3,Pro,130,135,125,145,,01-04-2024 12:00
155,0,4,9,Standard,130,135,125,145,,01-04-2024 12:00
175,0,3,13,Pro,125,130,120,140,,10-04-2024 12:00
109,Marathon,2,3,Pro,120,125,115,130,,11-04-2024 12:00
85,0,3,16,Standard,115,120,110,130,,28-04-2024 08:00
114,0,3,12,Standard,120,125,115,130,,17-04-2024 08:00
80,0,3,15,Standard,115,120,110,130,,01-04-2024 15:00
109,Marathon,3,2,Pro,125,130,120,140,,07-04-2024 09:00
135,0,3,2,Pro,120,125,115,130,,19-04-2024 11:00
159,Concert,3,4,Pro,125,130,120,140,,27-04-2024 11:30
112,0,4,14,Standard,115,120,110,130,,20-04-2024 10:00
120,0,3,17,Standard,110,115,105,120,,04-04-2024 11:00
115,0,3,18,Standard,120,125,115,130,,21-04-2024 09:00
106,0,3,18,Standard,130,135,125,145,,28-04-2024 12:00
167,Marathon,3,6,Pro,125,130,120,140,,14-04-2024 08:00
171,0,2,5,Pro,130,135,125,145,,14-04-2024 08:00
116,0,3,14,Standard,110,115,105,120,,03-04-2024 11:30
113,0,4,16,Standard,110,115,105,120,,20-04-2024 10:00
142,Business convention,3,5,Pro,125,130,120,140,,01-04-2024 09:00
101,0,1,11,Standard,120,125,115,135,,03-04-2024 14:00
142,0,2,4,Standard,130,135,125,145,,19-04-2024 09:00
139,Concert,3,5,Pro,130,135,125,145,,14-04-2024 08:00
159,0,4,8,Pro,130,135,120,125,,20-04-2024 12:00
134,Marathon,3,4,Pro,130,135,125,145,,26-04-2024 12:00
101,0,3,16,Standard,120,125,115,130,,28-04-2024 12:00
159,0,3,5,Pro,130,135,125,145,,15-04-2024 13:00
137,0,2,10,Standard,110,115,105,120,,05-04-2024 12:00
123,0,3,11,Standard,115,120,110,130,,18-04-2024 08:00
94,0,3,12,Standard,120,125,115,130,,28-04-2024 08:00
146,Concert,2,6,Pro,130,135,125,145,,13-04-2024 09:00
163,0,3,6,Pro,125,130,120,140,,30-04-2024 12:00
100,0,1,15,Standard,115,120,110,130,,16-04-2024 12:00
109,0,3,13,Standard,110,115,105,120,,27-04-2024 09:00
139,0,4,3,Pro,120,125,115,130,,12-04-2024 10:00
140,Concert,4,4,Pro,130,135,125,145,,27-04-2024 09:00
133,0,4,13,Standard,130,135,125,145,,17-04-2024 08:00
134,Marathon,3,2,Pro,110,115,105,120,,22-04-2024 10:00
151,0,4,6,Pro,130,135,125,145,,30-04-2024 10:00
107,0,2,17,Standard,120,125,115,130,,19-04-2024 11:00
80,0,2,11,Standard,115,120,110,130,,30-04-2024 08:00
161,0,3,3,Pro,130,135,125,145,,25-04-2024 09:00
112,0,2,19,Standard,115,120,110,130,,19-04-2024 11:00
106,0,3,13,Standard,110,115,105,120,,11-04-2024 08:00
88,0,3,20,Pro,115,120,110,130,,01-04-2024 09:00
154,Marathon,4,2,Pro,125,130,120,140,,08-04-2024 08:00
108,0,1,3,Standard,120,125,115,130,,04-04-2024 11:00
109,0,4,13,Standard,130,135,125,145,,22-04-2024 08:00
98,0,3,17,Standard,120,125,115,130,,15-04-2024 11:30
135,Marathon,4,2,Pro,125,130,120,140,,17-04-2024 08:00
116,0,3,16,Standard,115,120,110,130,,02-04-2024 10:30
167,0,2,6,Pro,130,135,125,145,,08-04-2024 12:00
130,Concert,1,6,Pro,110,115,105,120,,10-04-2024 10:00
83,0,3,16,Standard,115,120,110,130,,30-04-2024 08:00
145,0,3,6,Pro,120,125,115,130,,06-04-2024 10:00
122,0,2,14,Pro,120,125,115,135,,21-04-2024 09:00
140,Conference,4,5,Pro,130,135,125,145,,22-04-2024 12:00
140,0,2,18,Standard,125,130,120,140,,03-04-2024 11:30
95,0,3,15,Standard,115,120,110,130,,28-04-2024 10:00
142,0,3,13,Standard,120,125,115,130,,03-04-2024 14:00
180,Concert,3,4,Pro,125,130,120,140,,22-04-2024 12:00
126,Concert,2,4,Pro,125,130,120,140,,24-04-2024 08:00
115,0,1,16,Standard,110,115,105,120,,04-04-2024 11:00
149,0,2,7,Standard,125,130,120,140,,18-04-2024 10:00
163,Marathon,3,2,Pro,130,135,125,145,,24-04-2024 10:00
156,0,3,2,Pro,130,135,125,145,,11-04-2024 12:00
140,0,2,8,Pro,120,125,115,130,,04-04-2024 11:00
141,Marathon,2,2,Pro,125,130,120,140,,27-04-2024 09:00
94,0,3,20,Standard,120,125,115,130,,30-04-2024 12:00
155,Concert,4,3,Pro,125,130,120,140,,04-04-2024 11:00
149,Concert,4,5,Pro,125,130,120,140,,17-04-2024 12:00
134,0,4,13,Pro,130,135,120,125,,21-04-2024 13:00
116,0,1,18,Standard,110,115,105,120,,15-04-2024 13:00
109,0,1,15,Standard,115,120,110,130,,22-04-2024 08:00
134,0,3,13,Standard,120,125,115,130,,17-04-2024 12:00
99,0,1,14,Standard,115,120,110,130,,10-04-2024 12:00
144,Marathon,2,4,Pro,125,130,120,140,,08-04-2024 12:00
80,0,2,11,Standard,115,120,110,130,,10-04-2024 12:00
133,Business convention,2,4,Pro,125,130,120,140,,20-04-2024 08:00
89,0,4,14,Standard,120,125,115,130,,05-04-2024 12:00
105,Food festival,2,11,Standard,130,135,125,145,,22-04-2024 12:00
145,Marathon,3,9,Pro,125,130,120,140,,17-04-2024 12:00
127,0,3,6,Standard,130,135,120,125,,26-04-2024 10:00
103,0,4,12,Standard,115,120,110,130,,08-04-2024 10:00
131,0,3,8,Pro,130,135,125,145,,21-04-2024 09:00
110,0,3,15,Standard,115,120,110,130,,28-04-2024 12:00
147,Conference,4,17,Standard,115,120,110,130,,20-04-2024 10:00
80,0,3,13,Standard,110,115,105,120,,10-04-2024 10:00
118,0,1,18,Standard,110,115,105,120,,22-04-2024 08:00
122,0,3,14,Pro,125,130,120,140,,15-04-2024 09:00
89,0,4,13,Standard,115,120,110,130,,23-04-2024 09:00
135,0,3,19,Standard,120,125,115,130,,26-04-2024 08:00
87,0,1,17,Standard,115,120,110,130,,29-04-2024 10:00
97,0,3,15,Pro,115,120,110,130,,29-04-2024 08:00
99,0,3,18,Standard,130,135,120,125,,06-04-2024 08:00
136,0,2,14,Standard,110,115,105,120,,21-04-2024 11:30
106,0,1,16,Standard,115,120,110,130,,10-04-2024 12:00
116,0,4,6,Standard,130,135,125,145,,26-04-2024 10:00
108,0,2,11,Standard,110,115,105,120,,09-04-2024 09:00
161,Food festival,3,14,Standard,125,130,120,140,,11-04-2024 08:00
84,0,2,16,Standard,110,115,105,120,,30-04-2024 08:00
138,Marathon,3,8,Standard,125,130,120,140,,26-04-2024 12:00
93,0,3,10,Standard,110,115,105,120,,21-04-2024 09:00
141,Food festival,2,16,Standard,120,125,115,135,,28-04-2024 08:00
143,Marathon,2,2,Pro,130,135,125,145,,29-04-2024 12:00
170,Business convention,2,7,Pro,125,130,120,140,,14-04-2024 08:00
99,0,1,11,Standard,115,120,110,130,,28-04-2024 10:00
122,0,3,7,Standard,115,120,110,130,,16-04-2024 08:00
164,Business convention,3,5,Pro,115,120,110,130,,03-04-2024 09:00
151,0,3,6,Pro,130,135,120,125,,17-04-2024 10:00
155,Marathon,2,5,Pro,125,130,120,140,,19-04-2024 09:00
99,0,1,17,Standard,115,120,110,130,,02-04-2024 12:45
85,0,2,15,Pro,110,115,105,120,,30-04-2024 12:00
88,0,3,13,Standard,115,120,110,130,,13-04-2024 11:00
135,Business convention,2,3,Pro,125,130,120,140,,02-04-2024 08:00
140,0,1,13,Standard,120,125,115,130,,11-04-2024 10:00
116,Concert,3,4,Pro,130,135,125,145,,26-04-2024 12:00
168,Concert,4,6,Pro,125,130,120,140,,16-04-2024 08:00
157,Marathon,4,4,Pro,120,125,115,130,,05-04-2024 08:00
152,Business convention,4,2,Pro,130,135,125,145,,06-04-2024 10:00
157,Marathon,4,5,Pro,130,135,125,145,,19-04-2024 09:00
118,0,3,14,Standard,110,115,105,120,,30-04-2024 08:00
103,0,1,15,Standard,115,120,110,130,,02-04-2024 12:45
151,Marathon,2,8,Pro,125,130,120,140,,17-04-2024 08:00
141,0,3,14,Pro,120,125,115,130,,02-04-2024 12:45
117,0,4,5,Pro,110,115,105,120,,25-04-2024 11:00
171,Marathon,3,6,Pro,125,130,120,140,,13-04-2024 09:00
142,Conference,4,2,Pro,125,130,120,140,,20-04-2024 10:00
127,0,3,5,Pro,130,135,125,145,,05-04-2024 10:00
120,0,4,15,Pro,125,130,120,140,,02-04-2024 10:30
168,0,1,14,Pro,130,135,120,125,,08-04-2024 12:00
125,0,3,12,Standard,130,135,125,145,,11-04-2024 10:00
141,Marathon,2,5,Pro,130,135,125,145,,06-04-2024 10:00
133,Conference,1,2,Pro,125,130,120,140,,06-04-2024 10:00
130,Food festival,3,11,Standard,125,130,120,140,,29-04-2024 10:00
134,0,4,8,Pro,130,135,125,145,,03-04-2024 09:00
80,0,1,14,Standard,115,120,110,130,,24-04-2024 12:00
151,0,1,3,Pro,120,125,115,130,,28-04-2024 12:00
164,Marathon,4,5,Pro,125,130,120,140,,04-04-2024 08:00
92,0,3,17,Standard,120,125,115,130,,09-04-2024 13:00
113,0,3,14,Standard,120,125,115,130,,11-04-2024 08:00
118,0,3,14,Standard,120,125,115,130,,15-04-2024 11:30
157,Conference,2,4,Pro,125,130,120,140,,26-04-2024 08:00
164,0,3,7,Standard,115,120,110,130,,21-04-2024 09:00
112,0,1,17,Standard,115,120,110,130,,08-04-2024 08:00
131,Concert,3,3,Pro,125,130,120,140,,03-04-2024 14:00
180,0,4,5,Pro,130,135,125,145,,03-04-2024 14:00
102,0,4,5,Standard,130,135,125,145,,18-04-2024 12:00
145,Concert,2,6,Pro,125,130,120,140,,05-04-2024 08:00
115,0,3,4,Pro,115,120,110,130,,18-04-2024 10:00
158,Marathon,2,6,Pro,125,130,120,140,,11-04-2024 12:00
94,0,1,15,Standard,110,115,105,120,,28-04-2024 08:00
80,0,3,14,Standard,115,120,110,130,,26-04-2024 12:00
89,0,2,14,Standard,120,125,115,130,,10-04-2024 08:00
99,0,3,19,Pro,130,135,125,145,,05-04-2024 08:00
161,0,1,5,Pro,120,125,115,130,,05-04-2024 08:00
150,Conference,1,2,Pro,125,130,120,140,,22-04-2024 12:00
121,Concert,4,9,Pro,125,130,120,140,,11-04-2024 10:00
109,0,2,11,Standard,115,120,110,130,,02-04-2024 08:00
179,Marathon,2,3,Pro,125,130,120,140,,19-04-2024 09:00
123,0,1,16,Standard,120,125,115,135,,27-04-2024 13:00
118,0,3,12,Standard,120,125,115,130,,02-04-2024 10:30
102,0,1,18,Standard,115,120,110,130,,25-04-2024 11:00
89,0,1,19,Standard,120,125,115,130,,09-04-2024 09:00
123,0,4,16,Standard,130,135,125,145,,30-04-2024 08:00
154,Marathon,2,4,Pro,130,135,125,145,,28-04-2024 12:00
114,0,3,15,Standard,115,120,110,130,,18-04-2024 12:00
103,0,1,12,Standard,115,120,110,130,,09-04-2024 11:30
166,Concert,4,2,Pro,130,135,125,145,,14-04-2024 12:00
138,0,3,16,Standard,120,125,115,130,,19-04-2024 11:00
143,0,3,3,Standard,120,125,115,130,,27-04-2024 11:30
153,Concert,3,4,Pro,125,130,120,140,,12-04-2024 10:00
125,0,3,14,Pro,110,115,105,120,,27-04-2024 13:00
138,Marathon,3,5,Pro,125,130,120,140,,29-04-2024 12:00
89,0,3,14,Standard,115,120,110,130,,17-04-2024 12:00
89,0,1,19,Standard,115,120,110,130,,28-04-2024 08:00
171,0,2,2,Standard,125,130,120,140,,21-04-2024 09:00
123,0,3,17,Pro,130,135,120,125,,27-04-2024 13:00
172,Marathon,3,3,Pro,130,135,125,145,,07-04-2024 11:00
131,0,4,11,Pro,130,135,125,145,,04-04-2024 11:00
104,0,3,15,Standard,115,120,110,130,,29-04-2024 10:00
138,Marathon,3,6,Pro,125,130,120,140,,26-04-2024 12:00
128,Conference,4,12,Standard,120,125,115,130,,17-04-2024 12:00
87,0,2,17,Standard,120,125,115,130,,09-04-2024 11:30
166,0,3,4,Pro,110,115,105,120,,16-04-2024 12:00
142,Marathon,4,4,Pro,110,115,105,120,,03-04-2024 11:30
144,0,3,5,Pro,120,125,115,130,,20-04-2024 08:00
105,0,3,16,Standard,115,120,110,130,,03-04-2024 11:30
125,0,3,18,Standard,115,120,110,130,,02-04-2024 08:00
142,0,2,9,Standard,115,120,110,130,,15-04-2024 09:00
118,0,2,18,Pro,115,120,110,130,,13-04-2024 09:00
99,0,2,13,Standard,110,115,105,120,,30-04-2024 08:00
153,0,2,8,Standard,130,135,125,145,,22-04-2024 12:00
80,Conference,1,17,Standard,115,120,110,130,,10-04-2024 12:00
85,0,3,15,Standard,115,120,110,130,,26-04-2024 12:00
136,Concert,4,2,Pro,125,130,120,140,,20-04-2024 12:00
169,0,3,3,Pro,125,130,120,140,,11-04-2024 08:00
121,Food festival,3,12,Standard,120,125,115,135,,10-04-2024 10:00
146,Marathon,2,14,Pro,125,130,120,140,,19-04-2024 11:00
141,0,3,13,Standard,130,135,125,145,,15-04-2024 13:00
135,Marathon,4,2,Pro,130,135,125,145,,20-04-2024 10:00
145,Marathon,2,2,Pro,125,130,120,140,,06-04-2024 10:00
89,0,3,13,Standard,115,120,110,130,,30-04-2024 08:00
126,0,3,16,Pro,120,125,115,130,,08-04-2024 12:00
88,0,1,16,Standard,115,120,110,130,,21-04-2024 09:00
92,0,1,15,Standard,115,120,110,130,,19-04-2024 09:00
109,0,2,14,Standard,110,115,105,120,,21-04-2024 13:00
99,0,3,18,Standard,120,125,115,130,,28-04-2024 12:00
164,0,4,2,Pro,120,125,115,130,,08-04-2024 10:00
160,Marathon,2,6,Pro,125,130,120,140,,19-04-2024 09:00
100,0,2,15,Standard,130,135,125,145,,16-04-2024 08:00
130,0,3,6,Standard,120,125,115,130,,23-04-2024 12:30
149,0,3,10,Pro,125,130,120,140,,18-04-2024 12:00
103,0,4,16,Standard,110,115,105,120,,30-04-2024 08:00
166,Marathon,3,3,Pro,130,135,125,145,,16-04-2024 10:00
102,0,1,16,Standard,110,115,105,120,,07-04-2024 11:00
179,Conference,3,4,Pro,125,130,120,140,,16-04-2024 08:00
80,0,1,13,Standard,120,125,115,130,,04-04-2024 11:00
121,Conference,3,3,Pro,130,135,125,145,,29-04-2024 08:00
157,Concert,3,2,Pro,130,135,125,145,,15-04-2024 11:30
102,0,4,18,Standard,120,125,115,130,,26-04-2024 10:00
144,0,3,15,Standard,115,120,110,130,,06-04-2024 12:00
164,Marathon,2,2,Pro,130,135,125,145,,24-04-2024 12:00
152,0,4,11,Pro,115,120,110,130,,27-04-2024 11:30
129,0,3,12,Pro,115,120,110,130,,04-04-2024 08:00
80,0,3,16,Standard,120,125,115,130,,12-04-2024 12:00
83,Food festival,3,7,Standard,120,125,115,130,,08-04-2024 12:00
139,0,4,14,Pro,120,125,115,135,,14-04-2024 08:00
89,0,1,18,Standard,115,120,110,130,,25-04-2024 11:00
169,0,3,16,Pro,130,135,125,145,,30-04-2024 08:00
145,Conference,4,3,Pro,120,125,115,130,,18-04-2024 10:00
136,Concert,3,2,Pro,125,130,120,140,,27-04-2024 13:00
80,0,3,16,Standard,120,125,115,130,,10-04-2024 12:00
90,0,3,19,Standard,115,120,110,130,,02-04-2024 08:00
91,0,3,18,Standard,120,125,115,130,,18-04-2024 12:00
99,0,3,14,Standard,115,120,110,130,,17-04-2024 12:00
170,Conference,2,2,Pro,125,130,120,140,,29-04-2024 12:00
140,Marathon,2,4,Pro,125,130,120,140,,06-04-2024 10:00
117,Marathon,4,2,Pro,130,135,125,145,,30-04-2024 10:00
103,0,2,18,Pro,120,125,115,130,,15-04-2024 09:00
85,0,4,19,Standard,115,120,110,130,,12-04-2024 12:00
80,0,3,13,Standard,110,115,105,120,,12-04-2024 08:00
156,Concert,3,4,Pro,130,135,125,145,,28-04-2024 08:00
114,Conference,3,2,Pro,125,130,120,140,,08-04-2024 12:00
164,Concert,2,3,Pro,130,135,125,145,,14-04-2024 10:00
152,Conference,3,15,Standard,125,130,120,140,,24-04-2024 10:00
80,0,3,14,Standard,110,115,105,120,,29-04-2024 12:00
127,0,2,15,Standard,125,130,120,140,,14-04-2024 08:00
140,Conference,1,4,Standard,125,130,120,140,,15-04-2024 11:30
97,0,3,15,Standard,110,115,105,120,,17-04-2024 12:00
137,0,4,16,Pro,120,125,115,130,,01-04-2024 15:00
148,Marathon,2,3,Pro,125,130,120,140,,24-04-2024 08:00
160,Concert,2,2,Pro,125,130,120,140,,13-04-2024 09:00
80,0,1,15,Standard,120,125,115,130,,17-04-2024 10:00
129,Marathon,4,4,Pro,130,135,125,145,,26-04-2024 12:00
142,Food festival,3,5,Pro,125,130,120,140,,22-04-2024 10:00
113,Marathon,1,11,Standard,110,115,105,120,,01-04-2024 09:00
160,0,3,6,Pro,125,130,120,140,,27-04-2024 09:00
91,0,2,14,Standard,115,120,110,130,,09-04-2024 13:00
103,0,1,6,Pro,120,125,115,130,,04-04-2024 11:00
106,0,3,11,Pro,120,125,115,130,,05-04-2024 08:00
161,Marathon,4,4,Standard,125,130,120,140,,16-04-2024 08:00
140,Concert,4,3,Pro,125,130,120,140,,06-04-2024 10:00
122,0,2,14,Standard,115,120,110,130,,22-04-2024 08:00
146,0,3,7,Standard,120,125,115,130,,26-04-2024 12:00
104,0,2,15,Standard,115,120,110,130,,30-04-2024 10:00
92,0,2,14,Standard,110,115,105,120,,03-04-2024 11:30
148,Concert,1,2,Pro,130,135,125,145,,10-04-2024 12:00
166,Marathon,2,2,Pro,130,135,125,145,,28-04-2024 10:00
107,0,1,13,Standard,125,130,120,140,,04-04-2024 09:30
106,0,1,15,Standard,115,120,110,130,,17-04-2024 08:00
137,Marathon,4,5,Pro,130,135,125,145,,07-04-2024 09:00
120,0,2,3,Pro,115,120,110,130,,17-04-2024 10:00
115,0,3,16,Standard,130,135,125,145,,03-04-2024 14:00
177,Marathon,4,2,Standard,130,135,125,145,,06-04-2024 12:00
86,0,3,18,Standard,120,125,115,130,,10-04-2024 12:00
139,0,4,2,Pro,125,130,120,140,,08-04-2024 10:00
159,Marathon,2,6,Pro,125,130,120,140,,06-04-2024 12:00
96,Marathon,3,12,Standard,115,120,110,130,,21-04-2024 11:30
80,0,4,14,Standard,110,115,105,120,,11-04-2024 08:00
180,Marathon,2,3,Pro,130,135,125,145,,29-04-2024 10:00
94,0,1,17,Standard,115,120,110,130,,16-04-2024 08:00
110,0,3,15,Pro,125,130,120,140,,25-04-2024 09:00
130,Marathon,3,2,Pro,130,135,125,145,,07-04-2024 09:00
118,0,3,9,Standard,115,120,110,130,,07-04-2024 11:00
161,Concert,3,2,Pro,130,135,125,145,,30-04-2024 12:00
115,Business convention,2,5,Standard,130,135,125,145,,17-04-2024 08:00
114,Marathon,3,3,Pro,115,120,110,130,,22-04-2024 12:00
107,0,3,16,Standard,115,120,110,130,,15-04-2024 13:00
92,0,3,13,Standard,115,120,110,130,,26-04-2024 08:00
167,Conference,4,6,Pro,125,130,120,140,,08-04-2024 08:00
80,0,1,18,Standard,115,120,110,130,,26-04-2024 08:00
80,0,3,15,Standard,115,120,110,130,,11-04-2024 12:00
138,0,4,13,Pro,110,115,105,120,,03-04-2024 14:00
92,0,3,16,Standard,110,115,105,120,,26-04-2024 08:00
103,0,3,16,Standard,115,120,110,130,,11-04-2024 10:00
115,0,3,16,Standard,125,130,120,140,,08-04-2024 12:00
112,0,4,17,Standard,115,120,110,130,,02-04-2024 12:45
107,0,2,16,Standard,115,120,110,130,,16-04-2024 10:00
156,Marathon,4,2,Pro,125,130,120,140,,29-04-2024 12:00
135,0,3,19,Standard,120,125,115,130,,01-04-2024 12:00
103,0,4,16,Standard,120,125,115,130,,30-04-2024 08:00
136,Marathon,2,2,Pro,125,130,120,140,,11-04-2024 10:00
180,Marathon,2,2,Pro,115,120,110,130,,16-04-2024 08:00
121,0,3,8,Standard,110,115,105,120,,24-04-2024 12:00
88,0,4,17,Standard,110,115,105,120,,17-04-2024 08:00
88,0,3,18,Standard,115,120,110,130,,09-04-2024 11:30
107,0,1,16,Standard,115,120,110,130,,02-04-2024 08:00
80,0,1,13,Standard,120,125,115,130,,18-04-2024 08:00
98,0,3,13,Standard,110,115,105,120,,27-04-2024 11:30
116,0,2,6,Pro,125,130,120,140,,14-04-2024 12:00
91,0,4,15,Standard,115,120,110,130,,28-04-2024 12:00
100,0,3,16,Standard,115,120,110,130,,20-04-2024 12:00
120,0,3,19,Standard,120,125,115,130,,27-04-2024 09:00
88,Conference,4,2,Pro,125,130,120,140,,25-04-2024 11:00
172,Concert,3,2,Pro,130,135,125,145,,24-04-2024 10:00
130,0,3,3,Standard,130,135,125,145,,23-04-2024 09:00
91,0,3,15,Standard,110,115,105,120,,01-04-2024 15:00
105,0,3,16,Standard,110,115,105,120,,30-04-2024 08:00
173,0,3,11,Pro,120,125,115,130,,02-04-2024 08:00
175,Concert,3,3,Pro,130,135,125,145,,03-04-2024 14:00
89,0,3,10,Standard,115,120,110,130,,15-04-2024 09:00
116,0,3,6,Pro,110,115,105,120,,08-04-2024 12:00
125,Marathon,2,16,Pro,125,130,120,140,,12-04-2024 10:00
95,0,3,17,Standard,115,120,110,130,,20-04-2024 12:00
153,Marathon,4,4,Pro,125,130,120,140,,07-04-2024 09:00
141,Marathon,3,4,Pro,125,130,120,140,,03-04-2024 14:00
147,0,2,7,Pro,125,130,120,140,,01-04-2024 12:00
104,Conference,3,14,Standard,120,125,115,130,,06-04-2024 12:00
126,Concert,2,4,Pro,125,130,120,140,,11-04-2024 12:00
92,Marathon,1,14,Pro,125,130,120,140,,24-04-2024 12:00
102,0,3,13,Standard,110,115,105,120,,18-04-2024 08:00
88,0,1,15,Standard,115,120,110,130,,18-04-2024 08:00
132,Conference,4,4,Standard,125,130,120,140,,26-04-2024 08:00
151,Marathon,4,5,Pro,125,130,120,140,,25-04-2024 11:00
130,Concert,3,2,Pro,125,130,120,140,,18-04-2024 08:00
180,Food festival,3,13,Standard,120,125,115,135,,27-04-2024 09:00
82,0,3,16,Standard,115,120,110,130,,28-04-2024 12:00
155,Marathon,3,5,Pro,125,130,120,140,,03-04-2024 09:00
138,0,3,7,Pro,120,125,115,135,,27-04-2024 13:00
140,Concert,2,3,Pro,125,130,120,140,,24-04-2024 08:00
151,0,1,14,Standard,110,115,105,120,,22-04-2024 10:00
81,0,3,11,Standard,120,125,115,135,,20-04-2024 10:00
138,0,2,7,Pro,130,135,125,145,,26-04-2024 12:00
159,Concert,4,2,Pro,130,135,125,145,,15-04-2024 09:00
180,Marathon,3,4,Pro,130,135,125,145,,04-04-2024 11:00
156,Marathon,4,4,Pro,125,130,120,140,,20-04-2024 12:00
84,0,3,14,Standard,110,115,105,120,,20-04-2024 08:00
129,0,4,11,Pro,130,135,125,145,,15-04-2024 09:00
161,Marathon,2,5,Pro,125,130,120,140,,01-04-2024 12:00
131,0,2,4,Pro,130,135,125,145,,01-04-2024 12:00
140,Conference,4,4,Pro,130,135,125,145,,28-04-2024 08:00
101,0,3,15,Pro,110,115,105,120,,03-04-2024 11:30
88,0,4,14,Standard,115,120,110,130,,29-04-2024 10:00
108,0,3,14,Standard,115,120,110,130,,27-04-2024 09:00
80,0,3,17,Standard,115,120,110,130,,01-04-2024 15:00
80,0,3,13,Standard,115,120,110,130,,01-04-2024 09:00
97,0,4,20,Standard,115,120,110,130,,01-04-2024 09:00
123,0,3,12,Standard,115,120,110,130,,14-04-2024 12:00
159,Food festival,2,17,Pro,130,135,120,125,,03-04-2024 09:00
155,Marathon,4,14,Pro,110,115,105,120,,29-04-2024 10:00
142,0,2,18,Pro,115,120,110,130,,16-04-2024 10:00
150,0,2,2,Standard,130,135,125,145,,24-04-2024 08:00
101,0,3,15,Standard,130,135,125,145,,23-04-2024 09:00
91,0,3,12,Standard,110,115,105,120,,19-04-2024 11:00
148,Marathon,3,2,Pro,130,135,125,145,,29-04-2024 12:00
105,0,3,12,Standard,110,115,105,120,,30-04-2024 10:00
125,0,3,13,Standard,120,125,115,130,,18-04-2024 10:00
136,Conference,4,3,Pro,125,130,120,140,,09-04-2024 13:00
135,0,1,4,Standard,125,130,120,140,,10-04-2024 12:00
80,0,4,14,Standard,115,120,110,130,,30-04-2024 08:00
137,0,1,11,Standard,115,120,110,130,,01-04-2024 15:00
140,0,2,5,Standard,120,125,115,130,,21-04-2024 13:00
128,0,2,4,Pro,125,130,120,140,,05-04-2024 12:00
156,Marathon,4,6,Pro,125,130,120,140,,26-04-2024 10:00
135,Concert,2,5,Pro,125,130,120,140,,22-04-2024 10:00
114,Business convention,3,8,Standard,120,125,115,130,,29-04-2024 12:00
156,0,1,2,Pro,130,135,125,145,,20-04-2024 12:00
83,0,3,11,Standard,115,120,110,130,,10-04-2024 12:00
80,0,3,18,Standard,120,125,115,130,,30-04-2024 08:00
130,0,3,13,Standard,130,135,125,145,,11-04-2024 08:00
99,0,3,3,Pro,120,125,115,130,,30-04-2024 08:00
80,0,3,14,Standard,110,115,105,120,,16-04-2024 08:00
