BookingTime,Competitors' Rates ($),Room Price ($),Local Events/Attractions,Length of Stay (nights),Room Availability,Room Type
01-04-2024 09:00,"115, 120, 110, 130",90,None,2,14,Standard
14-04-2024 10:00,"130, 135, 125, 145",164,Marathon,3,2,Pro
08-04-2024 08:00,"130, 135, 125, 145",166,None,3,3,Pro
20-04-2024 10:00,"115, 120, 110, 130",80,None,1,15,Standard
29-04-2024 12:00,"110, 115, 105, 120",108,None,1,12,Standard
20-04-2024 10:00,"115, 120, 110, 130",124,None,2,15,Standard
10-04-2024 10:00,"130, 135, 120, 125",146,Concert,3,2,Pro
11-04-2024 10:00,"130, 135, 125, 145",148,Concert,4,3,Pro
16-04-2024 12:00,"110, 115, 105, 120",95,None,1,15,Standard
04-04-2024 11:00,"125, 130, 120, 140",107,Marathon,2,5,Pro
13-04-2024 09:00,"120, 125, 115, 130",128,None,2,15,Pro
08-04-2024 12:00,"130, 135, 125, 145",104,None,3,13,Pro
26-04-2024 12:00,"115, 120, 110, 130",155,None,2,5,Pro
22-04-2024 10:00,"120, 125, 115, 130",128,None,3,16,Standard
29-04-2024 12:00,"125, 130, 120, 140",154,Marathon,4,5,Pro
26-04-2024 12:00,"130, 135, 125, 145",123,Marathon,2,5,Pro
10-04-2024 12:00,"130, 135, 120, 125",103,None,2,16,Standard
17-04-2024 10:00,"115, 120, 110, 130",97,None,2,13,Standard
01-04-2024 12:00,"125, 130, 120, 140",129,Conference,2,5,Pro
21-04-2024 13:00,"125, 130, 120, 140",159,None,4,4,Pro
09-04-2024 13:00,"125, 130, 120, 140",139,Food festival,4,4,Pro
15-04-2024 13:00,"120, 125, 115, 130",130,None,2,6,Pro
05-04-2024 08:00,"115, 120, 110, 130",80,None,3,19,Standard
19-04-2024 11:00,"130, 135, 125, 145",158,None,2,16,Standard
06-04-2024 08:00,"110, 115, 105, 120",112,None,3,16,Standard
21-04-2024 09:00,"125, 130, 120, 140",113,None,3,16,Standard
16-04-2024 08:00,"110, 115, 105, 120",107,None,3,15,Standard
01-04-2024 12:00,"125, 130, 120, 140",140,Food festival,4,2,Pro
28-04-2024 12:00,"125, 130, 120, 140",164,Conference,4,3,Pro
01-04-2024 12:00,"125, 130, 120, 140",118,None,4,2,Pro
16-04-2024 08:00,"130, 135, 125, 145",158,Concert,3,3,Pro
20-04-2024 08:00,"120, 125, 115, 130",109,None,2,20,Standard
10-04-2024 08:00,"125, 130, 120, 140",159,Concert,3,4,Pro
24-04-2024 10:00,"125, 130, 120, 140",122,Marathon,4,4,Pro
12-04-2024 10:00,"125, 130, 120, 140",158,Business convention,3,2,Pro
22-04-2024 08:00,"120, 125, 115, 130",96,None,3,13,Standard
19-04-2024 09:00,"115, 120, 110, 130",83,None,3,18,Standard
22-04-2024 10:00,"130, 135, 125, 145",103,None,3,13,Standard
28-04-2024 12:00,"115, 120, 110, 130",148,None,3,16,Pro
27-04-2024 09:00,"115, 120, 110, 130",173,None,3,14,Standard
23-04-2024 11:00,"130, 135, 125, 145",178,Marathon,3,5,Pro
13-04-2024 11:00,"130, 135, 120, 125",90,Concert,4,14,Standard
04-04-2024 09:30,"130, 135, 125, 145",134,Conference,3,2,Pro
01-04-2024 09:00,"110, 115, 105, 120",129,None,2,14,Standard
10-04-2024 08:00,"115, 120, 110, 130",101,None,3,12,Standard
04-04-2024 11:00,"120, 125, 115, 130",160,None,3,13,Pro
24-04-2024 08:00,"110, 115, 105, 120",163,None,3,10,Pro
17-04-2024 08:00,"110, 115, 105, 120",103,None,3,15,Standard
22-04-2024 10:00,"125, 130, 120, 140",146,Conference,3,5,Pro
05-04-2024 12:00,"110, 115, 105, 120",121,None,3,17,Pro
27-04-2024 09:00,"110, 115, 105, 120",101,None,3,16,Standard
02-04-2024 08:00,"115, 120, 110, 130",88,None,1,13,Standard
11-04-2024 10:00,"125, 130, 120, 140",151,None,4,16,Pro
25-04-2024 11:00,"120, 125, 115, 130",81,None,1,13,Standard
25-04-2024 11:00,"130, 135, 125, 145",101,Concert,2,12,Standard
04-04-2024 09:30,"125, 130, 120, 140",163,Concert,2,3,Pro
11-04-2024 08:00,"120, 125, 115, 130",100,None,1,17,Standard
17-04-2024 12:00,"115, 120, 110, 130",143,None,1,13,Standard
10-04-2024 10:00,"130, 135, 125, 145",177,Concert,3,7,Pro
28-04-2024 10:00,"130, 135, 125, 145",179,Concert,3,2,Pro
14-04-2024 12:00,"125, 130, 120, 140",139,Marathon,4,3,Pro
05-04-2024 08:00,"130, 135, 125, 145",138,None,3,10,Standard
11-04-2024 12:00,"130, 135, 125, 145",108,None,3,15,Standard
15-04-2024 13:00,"125, 130, 120, 140",179,Marathon,2,4,Pro
03-04-2024 14:00,"130, 135, 125, 145",165,Marathon,4,2,Pro
23-04-2024 11:00,"110, 115, 105, 120",119,None,3,18,Pro
04-04-2024 08:00,"120, 125, 115, 130",139,None,3,17,Standard
09-04-2024 09:00,"110, 115, 105, 120",151,None,2,5,Pro
20-04-2024 10:00,"115, 120, 110, 130",80,None,2,8,Standard
16-04-2024 10:00,"110, 115, 105, 120",87,None,1,19,Standard
06-04-2024 08:00,"115, 120, 110, 130",87,None,3,13,Standard
17-04-2024 12:00,"125, 130, 120, 140",150,Food festival,4,5,Pro
15-04-2024 13:00,"120, 125, 115, 130",114,None,1,5,Standard
14-04-2024 08:00,"120, 125, 115, 135",139,None,2,13,Standard
05-04-2024 10:00,"110, 115, 105, 120",90,None,1,16,Standard
09-04-2024 09:00,"120, 125, 115, 130",127,None,3,15,Standard
01-04-2024 09:00,"120, 125, 115, 130",148,None,1,11,Pro
12-04-2024 12:00,"115, 120, 110, 130",101,None,4,18,Standard
04-04-2024 11:00,"115, 120, 110, 130",122,None,3,15,Standard
07-04-2024 11:00,"130, 135, 125, 145",128,None,2,12,Pro
02-04-2024 10:30,"125, 130, 120, 140",90,Conference,1,11,Standard
20-04-2024 10:00,"110, 115, 105, 120",88,None,3,11,Standard
10-04-2024 12:00,"120, 125, 115, 135",117,Concert,2,13,Standard
17-04-2024 08:00,"130, 135, 125, 145",107,None,1,17,Standard
16-04-2024 10:00,"125, 130, 120, 140",135,Concert,4,2,Pro
18-04-2024 12:00,"120, 125, 115, 130",116,None,3,16,Standard
03-04-2024 11:30,"115, 120, 110, 130",107,None,3,14,Standard
10-04-2024 12:00,"130, 135, 125, 145",179,None,2,4,Pro
12-04-2024 12:00,"115, 120, 110, 130",119,None,3,14,Standard
13-04-2024 09:00,"130, 135, 125, 145",177,Marathon,3,2,Pro
22-04-2024 12:00,"125, 130, 120, 140",157,Marathon,2,2,Pro
17-04-2024 12:00,"130, 135, 125, 145",146,None,3,12,Pro
10-04-2024 08:00,"125, 130, 120, 140",124,Marathon,3,2,Pro
26-04-2024 12:00,"125, 130, 120, 140",103,Marathon,3,2,Pro
11-04-2024 12:00,"110, 115, 105, 120",109,None,3,12,Standard
30-04-2024 08:00,"110, 115, 105, 120",109,None,3,18,Standard
05-04-2024 12:00,"130, 135, 120, 125",110,None,4,5,Pro
01-04-2024 09:00,"115, 120, 110, 130",80,None,1,19,Standard
22-04-2024 12:00,"130, 135, 125, 145",141,None,3,15,Standard
20-04-2024 12:00,"125, 130, 120, 140",164,Marathon,2,14,Pro
04-04-2024 08:00,"120, 125, 115, 130",108,None,2,15,Standard
07-04-2024 11:00,"120, 125, 115, 130",121,None,1,14,Standard
06-04-2024 12:00,"120, 125, 115, 130",103,None,4,13,Standard
05-04-2024 12:00,"120, 125, 115, 130",154,Marathon,3,5,Pro
20-04-2024 10:00,"115, 120, 110, 130",88,None,1,13,Standard
20-04-2024 10:00,"115, 120, 110, 130",88,None,3,18,Standard
14-04-2024 10:00,"110, 115, 105, 120",102,None,3,12,Standard
28-04-2024 12:00,"120, 125, 115, 135",134,None,3,2,Pro
26-04-2024 12:00,"110, 115, 105, 120",107,None,3,16,Standard
28-04-2024 10:00,"125, 130, 120, 140",171,Marathon,4,3,Pro
21-04-2024 09:00,"125, 130, 120, 140",142,None,2,5,Pro
03-04-2024 11:30,"120, 125, 115, 130",102,None,2,14,Standard
20-04-2024 10:00,"110, 115, 105, 120",96,None,3,11,Standard
01-04-2024 15:00,"125, 130, 120, 140",108,Conference,2,2,Pro
22-04-2024 10:00,"125, 130, 120, 140",131,None,3,10,Pro
15-04-2024 11:30,"130, 135, 120, 125",100,None,1,5,Standard
25-04-2024 09:00,"115, 120, 110, 130",111,None,3,10,Standard
20-04-2024 10:00,"130, 135, 125, 145",115,None,3,2,Pro
12-04-2024 12:00,"115, 120, 110, 130",124,None,4,14,Pro
21-04-2024 09:00,"120, 125, 115, 135",113,None,3,16,Standard
28-04-2024 12:00,"130, 135, 125, 145",136,None,3,16,Standard
02-04-2024 12:45,"115, 120, 110, 130",109,None,3,14,Standard
29-04-2024 12:00,"125, 130, 120, 140",158,Concert,2,3,Pro
29-04-2024 10:00,"125, 130, 120, 140",153,Marathon,3,2,Pro
30-04-2024 08:00,"125, 130, 120, 140",117,None,3,7,Pro
20-04-2024 12:00,"125, 130, 120, 140",116,Marathon,3,15,Pro
30-04-2024 08:00,"110, 115, 105, 120",153,Concert,2,8,Pro
23-04-2024 09:00,"120, 125, 115, 130",87,None,3,10,Standard
04-04-2024 11:00,"120, 125, 115, 130",128,None,1,18,Standard
03-04-2024 11:30,"110, 115, 105, 120",93,None,2,14,Standard
02-04-2024 08:00,"115, 120, 110, 130",85,None,2,19,Standard
29-04-2024 10:00,"110, 115, 105, 120",86,None,2,13,Standard
02-04-2024 08:00,"110, 115, 105, 120",97,None,3,16,Standard
22-04-2024 10:00,"130, 135, 125, 145",126,None,3,14,Standard
04-04-2024 11:00,"130, 135, 125, 145",170,None,3,2,Pro
23-04-2024 12:30,"115, 120, 110, 130",108,None,3,13,Standard
14-04-2024 12:00,"130, 135, 120, 125",152,None,2,2,Pro
13-04-2024 09:00,"130, 135, 125, 145",180,Marathon,3,2,Pro
04-04-2024 11:00,"120, 125, 115, 130",115,None,3,13,Standard
03-04-2024 11:30,"120, 125, 115, 130",98,None,3,15,Standard
02-04-2024 12:45,"120, 125, 115, 130",106,None,2,16,Pro
09-04-2024 09:00,"130, 135, 120, 125",97,None,3,6,Standard
20-04-2024 10:00,"130, 135, 125, 145",159,Marathon,4,10,Pro
09-04-2024 13:00,"125, 130, 120, 140",156,Marathon,2,8,Pro
23-04-2024 09:00,"115, 120, 110, 130",93,None,1,18,Standard
01-04-2024 09:00,"110, 115, 105, 120",99,None,2,18,Standard
22-04-2024 12:00,"115, 120, 110, 130",106,None,4,16,Standard
20-04-2024 08:00,"120, 125, 115, 130",104,None,3,3,Standard
08-04-2024 12:00,"125, 130, 120, 140",142,Food festival,4,3,Pro
13-04-2024 11:00,"125, 130, 120, 140",132,None,4,3,Pro
29-04-2024 12:00,"120, 125, 115, 130",113,None,1,10,Standard
11-04-2024 12:00,"130, 135, 125, 145",139,Food festival,2,5,Standard
27-04-2024 13:00,"110, 115, 105, 120",103,None,2,15,Standard
02-04-2024 08:00,"125, 130, 120, 140",164,Marathon,2,2,Pro
08-04-2024 12:00,"125, 130, 120, 140",139,Food festival,3,5,Pro
30-04-2024 12:00,"125, 130, 120, 140",132,Conference,1,9,Standard
07-04-2024 09:00,"130, 135, 125, 145",166,Concert,3,4,Pro
18-04-2024 10:00,"110, 115, 105, 120",83,None,1,19,Standard
28-04-2024 10:00,"120, 125, 115, 130",102,Conference,1,4,Pro
28-04-2024 08:00,"110, 115, 105, 120",115,None,4,17,Standard
24-04-2024 12:00,"120, 125, 115, 130",104,None,3,12,Standard
03-04-2024 09:00,"125, 130, 120, 140",155,Concert,2,3,Pro
28-04-2024 08:00,"120, 125, 115, 135",152,Business convention,2,6,Pro
26-04-2024 08:00,"115, 120, 110, 130",156,None,3,19,Standard
21-04-2024 13:00,"130, 135, 125, 145",133,Concert,4,3,Standard
23-04-2024 11:00,"130, 135, 125, 145",120,None,3,12,Pro
19-04-2024 11:00,"130, 135, 125, 145",167,Marathon,3,2,Pro
16-04-2024 08:00,"110, 115, 105, 120",108,None,2,13,Standard
05-04-2024 12:00,"130, 135, 125, 145",173,None,3,5,Pro
11-04-2024 08:00,"130, 135, 125, 145",129,None,2,4,Standard
11-04-2024 10:00,"125, 130, 120, 140",166,Concert,3,12,Pro
12-04-2024 10:00,"130, 135, 125, 145",119,Concert,2,5,Pro
26-04-2024 08:00,"130, 135, 125, 145",100,None,3,15,Pro
04-04-2024 09:30,"120, 125, 115, 135",132,Marathon,3,5,Pro
02-04-2024 12:45,"110, 115, 105, 120",109,None,3,13,Standard
20-04-2024 08:00,"115, 120, 110, 130",112,None,3,20,Standard
11-04-2024 08:00,"125, 130, 120, 140",146,Marathon,4,5,Pro
01-04-2024 09:00,"125, 130, 120, 140",124,Conference,3,13,Pro
10-04-2024 08:00,"115, 120, 110, 130",88,None,3,15,Standard
14-04-2024 10:00,"120, 125, 115, 130",88,None,2,15,Standard
02-04-2024 08:00,"115, 120, 110, 130",123,None,3,14,Standard
28-04-2024 08:00,"125, 130, 120, 140",127,Concert,4,3,Standard
23-04-2024 11:00,"125, 130, 120, 140",154,Concert,2,3,Standard
23-04-2024 12:30,"120, 125, 115, 130",123,Concert,3,17,Standard
02-04-2024 12:45,"125, 130, 120, 140",129,Conference,2,5,Standard
14-04-2024 08:00,"125, 130, 120, 140",144,None,3,2,Pro
09-04-2024 11:30,"110, 115, 105, 120",88,None,3,12,Pro
01-04-2024 12:00,"120, 125, 115, 130",180,Concert,4,4,Pro
18-04-2024 08:00,"130, 135, 125, 145",147,None,2,2,Pro
20-04-2024 08:00,"120, 125, 115, 130",171,Marathon,2,16,Pro
17-04-2024 08:00,"130, 135, 125, 145",80,None,1,12,Standard
23-04-2024 09:00,"115, 120, 110, 130",117,None,3,18,Standard
10-04-2024 12:00,"130, 135, 125, 145",172,None,4,2,Pro
04-04-2024 11:00,"125, 130, 120, 140",133,None,2,4,Pro
01-04-2024 15:00,"125, 130, 120, 140",128,Marathon,3,5,Pro
29-04-2024 12:00,"120, 125, 115, 130",115,None,4,14,Standard
29-04-2024 12:00,"125, 130, 120, 140",128,None,4,3,Pro
05-04-2024 10:00,"115, 120, 110, 130",98,None,4,13,Standard
02-04-2024 08:00,"115, 120, 110, 130",80,None,2,19,Standard
28-04-2024 12:00,"115, 120, 110, 130",80,None,3,13,Standard
06-04-2024 12:00,"130, 135, 125, 145",147,Food festival,1,2,Standard
05-04-2024 12:00,"125, 130, 120, 140",155,Food festival,4,13,Standard
22-04-2024 12:00,"125, 130, 120, 140",155,Concert,4,3,Pro
30-04-2024 12:00,"125, 130, 120, 140",157,None,3,10,Pro
26-04-2024 12:00,"125, 130, 120, 140",163,Marathon,4,4,Pro
27-04-2024 09:00,"115, 120, 110, 130",95,None,3,11,Standard
07-04-2024 11:00,"130, 135, 125, 145",125,Concert,3,2,Pro
19-04-2024 09:00,"125, 130, 120, 140",171,Concert,3,3,Pro
01-04-2024 09:00,"125, 130, 120, 140",137,Concert,3,8,Pro
21-04-2024 09:00,"130, 135, 125, 145",139,Concert,3,4,Pro
08-04-2024 12:00,"125, 130, 120, 140",174,Food festival,2,4,Pro
15-04-2024 09:00,"125, 130, 120, 140",80,None,1,18,Standard
11-04-2024 12:00,"125, 130, 120, 140",150,None,3,6,Pro
10-04-2024 12:00,"110, 115, 105, 120",92,None,3,16,Standard
22-04-2024 12:00,"130, 135, 125, 145",85,Conference,3,15,Standard
06-04-2024 08:00,"115, 120, 110, 130",102,None,3,3,Standard
22-04-2024 08:00,"120, 125, 115, 130",108,None,3,16,Standard
16-04-2024 10:00,"130, 135, 125, 145",143,None,3,2,Pro
19-04-2024 11:00,"115, 120, 110, 130",141,None,4,6,Standard
21-04-2024 09:00,"120, 125, 115, 130",152,Marathon,2,3,Pro
11-04-2024 08:00,"125, 130, 120, 140",167,None,2,4,Pro
18-04-2024 10:00,"120, 125, 115, 135",108,None,3,14,Standard
29-04-2024 08:00,"120, 125, 115, 130",90,None,4,13,Standard
22-04-2024 12:00,"120, 125, 115, 130",143,None,3,4,Pro
19-04-2024 09:00,"115, 120, 110, 130",96,None,1,14,Pro
01-04-2024 15:00,"125, 130, 120, 140",129,Marathon,2,3,Pro
04-04-2024 11:00,"125, 130, 120, 140",132,None,4,3,Pro
13-04-2024 09:00,"130, 135, 125, 145",180,Concert,2,3,Pro
18-04-2024 10:00,"115, 120, 110, 130",115,None,1,11,Standard
02-04-2024 08:00,"125, 130, 120, 140",130,Marathon,2,3,Pro
05-04-2024 12:00,"125, 130, 120, 140",151,Marathon,4,4,Pro
10-04-2024 12:00,"120, 125, 115, 130",119,None,3,3,Standard
07-04-2024 09:00,"110, 115, 105, 120",159,None,3,4,Pro
03-04-2024 14:00,"115, 120, 110, 130",80,None,2,12,Standard
29-04-2024 12:00,"130, 135, 125, 145",117,Marathon,3,4,Pro
15-04-2024 09:00,"115, 120, 110, 130",107,None,1,14,Standard
30-04-2024 12:00,"125, 130, 120, 140",146,Concert,3,5,Pro
04-04-2024 11:00,"110, 115, 105, 120",135,None,3,13,Pro
30-04-2024 10:00,"115, 120, 110, 130",122,None,3,18,Standard
23-04-2024 12:30,"115, 120, 110, 130",109,None,3,18,Standard
16-04-2024 08:00,"115, 120, 110, 130",113,None,3,10,Pro
26-04-2024 08:00,"120, 125, 115, 135",180,None,3,6,Standard
04-04-2024 11:00,"120, 125, 115, 130",110,None,4,14,Standard
21-04-2024 09:00,"120, 125, 115, 130",95,None,3,12,Standard
29-04-2024 12:00,"130, 135, 125, 145",180,Concert,3,2,Pro
30-04-2024 08:00,"110, 115, 105, 120",130,None,4,8,Pro
17-04-2024 08:00,"115, 120, 110, 130",98,None,3,17,Standard
29-04-2024 08:00,"125, 130, 120, 140",148,None,3,12,Standard
22-04-2024 12:00,"125, 130, 120, 140",149,Marathon,3,5,Pro
15-04-2024 09:00,"125, 130, 120, 140",178,Marathon,4,4,Pro
18-04-2024 12:00,"115, 120, 110, 130",85,None,3,18,Standard
20-04-2024 08:00,"110, 115, 105, 120",118,None,3,4,Standard
04-04-2024 09:30,"125, 130, 120, 140",163,None,3,11,Pro
02-04-2024 10:30,"120, 125, 115, 130",117,Marathon,4,9,Pro
29-04-2024 08:00,"110, 115, 105, 120",113,None,4,15,Standard
05-04-2024 10:00,"120, 125, 115, 130",120,None,4,3,Pro
02-04-2024 12:45,"120, 125, 115, 130",167,None,3,18,Pro
03-04-2024 09:00,"130, 135, 120, 125",155,Marathon,3,6,Pro
02-04-2024 10:30,"115, 120, 110, 130",107,None,1,16,Standard
25-04-2024 11:00,"115, 120, 110, 130",93,None,2,17,Standard
22-04-2024 12:00,"120, 125, 115, 130",154,None,4,4,Pro
30-04-2024 12:00,"110, 115, 105, 120",93,None,4,13,Standard
08-04-2024 08:00,"125, 130, 120, 140",120,None,4,14,Pro
27-04-2024 09:00,"120, 125, 115, 135",138,Concert,4,16,Pro
27-04-2024 09:00,"120, 125, 115, 130",107,None,3,17,Standard
22-04-2024 12:00,"120, 125, 115, 135",159,None,4,13,Standard
10-04-2024 10:00,"125, 130, 120, 140",111,Conference,1,17,Pro
15-04-2024 09:00,"115, 120, 110, 130",129,None,3,15,Standard
23-04-2024 11:00,"120, 125, 115, 130",143,None,4,3,Pro
28-04-2024 08:00,"115, 120, 110, 130",122,None,4,12,Standard
14-04-2024 08:00,"120, 125, 115, 130",160,None,2,18,Standard
17-04-2024 12:00,"115, 120, 110, 130",119,None,3,12,Standard
12-04-2024 12:00,"120, 125, 115, 130",109,None,3,17,Standard
15-04-2024 13:00,"110, 115, 105, 120",104,None,1,17,Standard
09-04-2024 11:30,"120, 125, 115, 130",102,None,3,13,Standard
13-04-2024 09:00,"130, 135, 125, 145",137,None,3,4,Pro
29-04-2024 08:00,"125, 130, 120, 140",160,Food festival,3,3,Pro
15-04-2024 11:30,"115, 120, 110, 130",112,None,3,19,Standard
27-04-2024 11:30,"125, 130, 120, 140",138,Marathon,3,2,Pro
15-04-2024 11:30,"120, 125, 115, 130",120,None,4,14,Standard
19-04-2024 11:00,"120, 125, 115, 130",116,None,3,13,Standard
02-04-2024 08:00,"110, 115, 105, 120",148,None,1,12,Standard
04-04-2024 11:00,"120, 125, 115, 130",132,Concert,3,3,Pro
27-04-2024 11:30,"115, 120, 110, 130",97,None,3,14,Standard
29-04-2024 10:00,"120, 125, 115, 130",134,None,3,16,Pro
19-04-2024 11:00,"110, 115, 105, 120",110,None,3,12,Standard
30-04-2024 08:00,"125, 130, 120, 140",112,None,1,12,Pro
28-04-2024 08:00,"125, 130, 120, 140",124,Marathon,3,4,Pro
09-04-2024 11:30,"130, 135, 125, 145",151,Conference,4,14,Pro
03-04-2024 09:00,"115, 120, 110, 130",115,None,3,4,Pro
10-04-2024 08:00,"130, 135, 125, 145",134,None,4,5,Standard
17-04-2024 12:00,"125, 130, 120, 140",80,Marathon,4,5,Pro
23-04-2024 12:30,"130, 135, 125, 145",162,Marathon,4,2,Pro
02-04-2024 10:30,"115, 120, 110, 130",120,None,3,14,Standard
21-04-2024 11:30,"125, 130, 120, 140",130,Concert,2,6,Pro
18-04-2024 08:00,"130, 135, 125, 145",145,Concert,2,5,Pro
27-04-2024 11:30,"125, 130, 120, 140",179,Marathon,3,4,Pro
16-04-2024 08:00,"120, 125, 115, 130",145,None,3,16,Standard
01-04-2024 12:00,"125, 130, 120, 140",127,Marathon,2,3,Pro
26-04-2024 12:00,"120, 125, 115, 130",126,None,3,9,Pro
20-04-2024 08:00,"120, 125, 115, 135",128,None,3,10,Standard
08-04-2024 08:00,"115, 120, 110, 130",91,None,1,14,Standard
26-04-2024 12:00,"130, 135, 125, 145",163,Marathon,2,2,Pro
26-04-2024 12:00,"120, 125, 115, 135",104,None,3,9,Standard
27-04-2024 11:30,"115, 120, 110, 130",102,None,1,16,Standard
16-04-2024 08:00,"120, 125, 115, 130",143,Food festival,3,3,Pro
20-04-2024 10:00,"110, 115, 105, 120",87,None,1,11,Standard
30-04-2024 12:00,"120, 125, 115, 130",161,None,2,10,Standard
20-04-2024 10:00,"110, 115, 105, 120",88,None,3,15,Standard
12-04-2024 10:00,"110, 115, 105, 120",130,None,3,15,Standard
20-04-2024 08:00,"120, 125, 115, 135",127,None,3,6,Pro
19-04-2024 09:00,"130, 135, 120, 125",167,Marathon,2,4,Pro
01-04-2024 09:00,"115, 120, 110, 130",112,None,4,13,Standard
14-04-2024 08:00,"120, 125, 115, 130",86,None,4,16,Standard
13-04-2024 11:00,"130, 135, 125, 145",131,Marathon,4,4,Pro
22-04-2024 12:00,"125, 130, 120, 140",140,Marathon,3,7,Pro
25-04-2024 11:00,"130, 135, 125, 145",104,None,3,4,Pro
03-04-2024 09:00,"110, 115, 105, 120",164,None,3,15,Pro
05-04-2024 10:00,"125, 130, 120, 140",120,Marathon,2,2,Pro
24-04-2024 12:00,"120, 125, 115, 130",97,Conference,3,3,Pro
26-04-2024 12:00,"125, 130, 120, 140",147,Concert,2,5,Pro
26-04-2024 08:00,"125, 130, 120, 140",165,Marathon,3,6,Pro
05-04-2024 12:00,"120, 125, 115, 130",141,Marathon,2,8,Standard
12-04-2024 08:00,"115, 120, 110, 130",96,None,2,14,Standard
11-04-2024 08:00,"130, 135, 120, 125",167,None,3,16,Standard
22-04-2024 12:00,"120, 125, 115, 135",80,None,4,17,Standard
21-04-2024 09:00,"125, 130, 120, 140",103,None,2,14,Standard
27-04-2024 09:00,"115, 120, 110, 130",118,None,3,13,Pro
10-04-2024 08:00,"120, 125, 115, 130",112,None,1,14,Standard
01-04-2024 12:00,"130, 135, 125, 145",154,None,3,13,Pro
04-04-2024 09:30,"120, 125, 115, 130",98,None,1,15,Standard
11-04-2024 10:00,"115, 120, 110, 130",97,None,2,12,Standard
19-04-2024 09:00,"125, 130, 120, 140",128,Marathon,3,5,Pro
12-04-2024 12:00,"125, 130, 120, 140",133,Food festival,2,3,Pro
28-04-2024 12:00,"110, 115, 105, 120",91,None,2,15,Standard
29-04-2024 12:00,"125, 130, 120, 140",171,Marathon,3,9,Pro
26-04-2024 12:00,"125, 130, 120, 140",151,Marathon,4,4,Pro
24-04-2024 08:00,"110, 115, 105, 120",139,None,3,14,Pro
27-04-2024 13:00,"110, 115, 105, 120",163,None,3,18,Standard
01-04-2024 12:00,"130, 135, 125, 145",155,None,2,3,Pro
01-04-2024 12:00,"130, 135, 125, 145",155,None,4,9,Standard
10-04-2024 12:00,"125, 130, 120, 140",175,None,3,13,Pro
11-04-2024 12:00,"120, 125, 115, 130",109,Marathon,2,3,Pro
28-04-2024 08:00,"115, 120, 110, 130",85,None,3,16,Standard
17-04-2024 08:00,"120, 125, 115, 130",114,None,3,12,Standard
01-04-2024 15:00,"115, 120, 110, 130",80,None,3,15,Standard
07-04-2024 09:00,"125, 130, 120, 140",109,Marathon,3,2,Pro
19-04-2024 11:00,"120, 125, 115, 130",135,None,3,2,Pro
27-04-2024 11:30,"125, 130, 120, 140",159,Concert,3,4,Pro
20-04-2024 10:00,"115, 120, 110, 130",112,None,4,14,Standard
04-04-2024 11:00,"110, 115, 105, 120",120,None,3,17,Standard
21-04-2024 09:00,"120, 125, 115, 130",115,None,3,18,Standard
28-04-2024 12:00,"130, 135, 125, 145",106,None,3,18,Standard
14-04-2024 08:00,"125, 130, 120, 140",167,Marathon,3,6,Pro
14-04-2024 08:00,"130, 135, 125, 145",171,None,2,5,Pro
03-04-2024 11:30,"110, 115, 105, 120",116,None,3,14,Standard
20-04-2024 10:00,"110, 115, 105, 120",113,None,4,16,Standard
01-04-2024 09:00,"125, 130, 120, 140",142,Business convention,3,5,Pro
03-04-2024 14:00,"120, 125, 115, 135",101,None,1,11,Standard
19-04-2024 09:00,"130, 135, 125, 145",142,None,2,4,Standard
14-04-2024 08:00,"130, 135, 125, 145",139,Concert,3,5,Pro
20-04-2024 12:00,"130, 135, 120, 125",159,None,4,8,Pro
26-04-2024 12:00,"130, 135, 125, 145",134,Marathon,3,4,Pro
28-04-2024 12:00,"120, 125, 115, 130",101,None,3,16,Standard
15-04-2024 13:00,"130, 135, 125, 145",159,None,3,5,Pro
05-04-2024 12:00,"110, 115, 105, 120",137,None,2,10,Standard
18-04-2024 08:00,"115, 120, 110, 130",123,None,3,11,Standard
28-04-2024 08:00,"120, 125, 115, 130",94,None,3,12,Standard
